substrate,tf,alpha
IMA2,TUP1,0.000000
IMA2,YAP1,0.015778
IMA3,MIG1,0.000000
IMA3,MSN2,0.000000
IMA3,PDR1,-0.093328
IMA3,PDR3,0.000000
IMA3,STE12,0.000000
IMA3,TEC1,0.000000
IMA3,TUP1,0.000000
IMA3,YAP1,0.000000
IMA3,YAP6,0.000000
IMA4,MSN2,-0.078475
IMA4,MSN4,0.000000
IMA4,YAP1,0.000000
IMA5,TEC1,0.261560
IMD2,RAP1,0.233562
IMD3,CIN5,-0.119851
IMD4,STE12,0.312275
IMD4,YRM1,0.000000
IME1,ADR1,-0.057700
IME1,MSN2,0.135858
IME1,RAP1,0.000000
IME1,SOK2,0.112337
IME2,IME1,-0.256825
IME2,STE12,-0.147231
IME2,YAP5,0.000000
IME4,ABF1,-0.061997
IME4,TEC1,0.000000
IML1,SOK2,0.166591
IML2,MSN2,-0.044667
IML2,PDR3,0.014592
INH1,MSN2,-0.056308
INH1,PHO4,-0.137544
INM2,YAP5,0.172436
INO1,INO2,-0.036229
INO1,INO4,0.320026
INO1,MSN2,-0.033226
INO1,OAF1,0.199952
INO1,UME6,0.041564
INO2,INO4,-0.017188
INP1,STE12,-0.086810
INP52,STE12,0.068456
INP53,STE12,-0.007824
IOC2,ABF1,0.194129
IOC3,ABF1,0.263419
IOC3,YRM1,0.000000
IOC4,HAP2,0.392143
IPP1,ABF1,-0.251117
IPP1,RAP1,-0.130749
IPT1,ABF1,-0.180318
IPT1,CBF1,0.007737
IPT1,OAF1,-0.065261
IPT1,PDR1,-0.054979
IPT1,PDR3,0.156096
IPT1,PIP2,0.000000
IPT1,SOK2,0.048426
IPT1,TUP1,0.093765
IQG1,YHP1,0.538511
IRA1,STE12,-0.074940
IRA2,CIN5,0.009646
IRA2,HSF1,0.000000
IRA2,MSN2,0.006682
IRA2,STE12,-0.002778
IRA2,TEC1,-0.113258
IRC15,MSN2,0.000000
IRC15,SOK2,0.000000
IRC15,UME6,-0.076156
IRC15,YAP1,0.055139
IRC18,ABF1,-0.158744
IRC18,SUM1,-0.099955
IRC22,RAP1,-0.148501
IRC3,ACA1,0.021448
IRC3,YOX1,0.089200
IRC7,GCN4,-0.146697
IRC7,MSN2,0.101478
IRC7,SOK2,0.277802
IRC8,XBP1,-0.375256
ISA1,GCN4,0.176187
ISA1,HAP2,0.000000
ISC1,RAP1,-0.166143
ISD11,STE12,-0.160106
ISF1,MSN2,0.000000
ISF1,RDS2,0.000000
ISF1,SOK2,0.021271
ISF1,TEC1,0.000000
ISM1,YOX1,0.157607
ISR1,ACE2,0.000000
ISR1,SWI5,0.284506
ISU1,ADR1,0.102257
ISU1,AFT2,0.000000
ISU1,GCN4,0.014863
ISU1,MET32,0.066645
ISU1,RAP1,-0.373098
ISU1,SKO1,0.042728
ISU1,SOK2,0.208857
ISU1,STE12,-0.190838
ISU2,AFT2,0.000000
ISU2,MSN2,0.319220
ISU2,MSN4,-0.022748
ISU2,NRG1,0.113848
ISU2,PHD1,0.096160
ISU2,YAP1,0.000000
ISU2,YAP7,0.000000
ISW2,ABF1,0.386055
ITC1,ACE2,-0.096828
ITR1,INO2,0.043796
ITR1,INO4,0.165569
ITR1,OPI1,0.078936
IXR1,CIN5,0.035946
IXR1,RDS2,-0.113670
IXR1,ROX1,-0.430313
IXR1,SKN7,0.474617
IXR1,SOK2,0.077663
IXR1,STE12,0.011754
IXR1,TEC1,-0.291223
IZH1,MSN2,-0.167215
IZH1,MSN4,-0.260860
IZH2,OAF1,-0.125097
IZH2,PIP2,-0.377058
IZH3,RAP1,0.107047
IZH3,SOK2,0.030415
IZH3,TEC1,-0.110091
IZH3,XBP1,-0.046859
IZH3,YOX1,0.023697
IZH3,YRM1,0.000000
IZH4,ADR1,0.061472
IZH4,OAF1,-0.136309
IZH4,SPT23,-0.183841
JEN1,ABF1,-0.177198
JEN1,ADR1,0.013165
JEN1,BAS1,0.000000
JEN1,CAT8,0.039687
JEN1,MSN2,0.000000
JHD2,MSN2,0.286491
JID1,ABF1,-0.161508
JIP4,FHL1,-0.096954
JIP4,MSN2,0.000000
JJJ2,STE12,0.005676
JLP1,MET32,0.000000
JLP1,STE12,0.175374
JSN1,ASH1,0.130212
JSN1,RAP1,0.138317
JSN1,STE12,0.038396
KAE1,CIN5,0.168481
KAE1,STE12,0.000000
KAP123,MCM1,0.031202
KAR2,HAC1,-0.034180
KAR2,HSF1,0.056781
KAR2,SFP1,-0.020823
KAR3,STE12,0.141221
KAR4,MCM1,-0.020356
KAR4,RME1,0.067116
KAR4,RPN4,-0.078932
KAR4,STE12,0.000000
KAR5,GCN4,0.007723
KAR5,STE12,0.000000
KAR5,TEC1,-0.083717
KCC4,MSN2,0.000000
KCC4,PDR1,-0.124803
KCC4,STE12,0.295639
KCH1,MCM1,0.055316
KCH1,MSN2,-0.330925
KCH1,STE12,0.113658
KDX1,RAP1,-0.230424
KDX1,RLM1,0.031849
KDX1,SFP1,0.009715
KEG1,HAC1,-0.107709
KEL1,YRM1,0.015058
KEL2,ABF1,-0.181209
KEL2,YAP1,0.121449
KGD1,AFT1,-0.156896
KGD2,HAP4,0.086463
KIC1,MET32,0.008432
KIN1,SOK2,-0.252330
KIN1,SPT23,0.000000
KIN2,UME6,0.179418
KIN3,MCM1,0.096171
KIN3,YHP1,0.650712
KIN3,YOX1,-0.441839
KIN4,YOX1,0.530102
KIP1,STE12,0.143737
KNH1,FLO8,0.000000
KNH1,MET4,0.277099
KNH1,MSN2,0.000000
KNH1,SKN7,0.124375
KNH1,SOK2,0.000000
KNH1,STE12,-0.170051
KNH1,TEC1,-0.098609
KNS1,FHL1,-0.181867
KNS1,MSN2,0.070127
KNS1,RAP1,-0.138435
KOG1,STE12,0.052269
KRE1,ABF1,-0.255585
KRE2,PHO4,-0.101401
KRE33,MSN2,0.212057
KRE33,TEC1,0.003536
KRE6,CIN5,0.068020
KRE6,MAC1,0.314842
KRE6,MSN2,-0.263043
KRE9,ABF1,-0.013406
KRR1,FKH2,0.141479
KRR1,HSF1,0.000000
KSS1,ACE2,0.233279
KSS1,STE12,0.467439
KSS1,TEC1,-0.281353
KSS1,YAP1,0.000000
KTI12,CBF1,0.072518
KTI12,TEC1,-0.032735
KTR2,MSN2,0.000000
KTR2,STE12,-0.107717
KTR2,TEC1,-0.006649
KTR2,YAP1,-0.073535
KTR4,ABF1,-0.154267
KXD1,PHO4,0.099557
LAC1,ABF1,0.192943
LAC1,CBF1,0.032275
LAC1,MSN2,-0.087748
LAC1,PDR1,-0.312616
LAC1,PDR3,-0.194701
LAC1,ROX1,-0.084781
LAC1,SKN7,0.082535
LAG2,ABF1,-0.030405
LAG2,STE12,-0.009775
LAP3,CIN5,0.245629
LAP3,GCN4,0.003176
LAP3,MSN2,-0.087208
LAP3,SWI5,-0.199936
LAS1,STE12,-0.063456
LAS17,RAP1,-0.069361
LAT1,ABF1,-0.283027
LCB1,ABF1,-0.087895
LCB1,CIN5,0.000000
LCB1,MSN2,-0.136240
LCB1,RAP1,0.000000
LCB2,RAP1,-0.151469
LCB3,CBF1,0.098526
LCB3,RAP1,0.000000
LCB3,RFX1,0.165139
LCB3,SFP1,0.000000
LCB4,YRM1,0.171082
LCB5,FKH2,-0.028510
LCD1,STE12,-0.113489
LCL2,RAP1,-0.249907
LDB16,ABF1,0.176864
LDB18,MSN2,-0.190027
LDB18,YAP1,0.119795
LDB7,PDR3,0.115616
LEE1,MET32,0.185636
LEE1,PHO4,-0.141960
LEE1,RAP1,-0.173038
LEE1,SWI4,0.000000
LEU1,CIN5,-0.215246
LEU1,GCN4,-0.111263
LEU1,MSN2,0.101425
LEU1,SKO1,0.220981
LEU2,GCN4,-0.081859
LEU2,LEU3,0.050097
LEU2,RAP1,0.062623
LEU2,STE12,0.302248
LEU3,GCN4,0.071397
LEU3,STE12,0.069986
LEU4,ABF1,-0.241477
LEU4,GCN4,-0.059344
LEU4,PHO4,-0.141110
LEU4,SFP1,-0.089850
LEU4,YAP1,0.000000
LEU9,GCN4,0.026166
LEU9,SFP1,0.158437
LGE1,RAP1,0.259563
LHP1,CBF1,0.083232
LHP1,TYE7,0.037263
LHS1,BAS1,0.246274
LHS1,GLN3,0.201290
LHS1,HAC1,0.021741
LHS1,ZAP1,-0.157560
LIN1,MSN2,0.130873
LIN1,STE12,-0.209738
LOC1,MSN2,0.145010
LOC1,STE12,-0.012440
LOH1,STE12,-0.202432
LOH1,SUM1,0.000000
LOT5,ABF1,0.457280
LOT6,STE12,-0.074927
LPX1,ADR1,-0.065980
LPX1,MSN2,-0.128875
LPX1,RDS2,-0.233919
LPX1,SOK2,-0.011919
LRG1,STE12,0.085694
LRO1,FHL1,-0.108358
LRO1,STE12,0.095351
LRO1,SWI4,0.147928
LRP1,MSN2,0.137438
LRP1,RDS2,0.165599
LSB3,MSN2,-0.267537
LSB6,CIN5,-0.073993
LSP1,MSN2,-0.250827
LST4,ZAP1,0.056889
LST8,HSF1,0.000000
LST8,MSN2,0.052794
LST8,MSN4,0.020396
LTO1,YAP1,-0.161192
LTV1,ABF1,0.300405
LYP1,RAP1,-0.046970
LYS1,GCN4,-0.014629
LYS1,SKN7,-0.081016
LYS1,STP1,0.227348
LYS14,GCN4,0.130424
LYS14,GCR2,0.098087
LYS14,STE12,0.067594
LYS14,TEC1,-0.001415
LYS2,ASH1,0.062078
LYS2,GCN4,0.080579
LYS20,CIN5,0.000000
LYS20,FHL1,0.017830
LYS20,GCN4,0.124373
LYS20,MSN2,-0.142216
LYS20,MSN4,-0.075592
LYS20,RTG3,0.070705
LYS20,SKN7,0.253927
LYS20,STE12,0.192623
LYS20,STP1,0.336295
LYS20,TEC1,0.000000
LYS20,YAP1,-0.058128
LYS9,GCN4,0.043742
MAE1,ABF1,0.305790
MAE1,PDR1,-0.121784
MAE1,RAP1,-0.247213
MAE1,RDS2,-0.126937
MAE1,SOK2,0.173244
MAE1,STE12,0.047702
MAE1,YAP1,-0.042702
MAG1,RPN4,-0.167527
MAK10,YAP1,-0.027534
MAK16,ABF1,0.358568
MAK16,SOK2,0.147302
MAK21,YHP1,0.225003
MAK32,STE12,-0.080701
MAL11,CIN5,-0.134121
MAL12,SWI4,-0.299883
MAL13,STE12,0.120259
MAL32,STE12,0.037055
MAM3,RAP1,0.155854
MAM33,MCM1,-0.062097
MAS1,MSN2,0.082989
MAS2,GCN4,0.006766
MAS2,YRM1,0.000000
MATALPHA1,GZF3,-0.071564
MATALPHA1,ZAP1,0.000000
MBF1,RAP1,0.043813
MCD1,MBP1,-0.216651
MCD1,SWI4,0.078857
MCD4,HAC1,0.001179
MCH1,GCN4,0.143771
MCH2,STE12,-0.178667
MCH4,CAD1,0.236041
MCH4,GCN4,0.194417
MCH4,MSN2,0.295147
MCH4,PHO2,-0.139570
MCH4,RAP1,-0.139387
MCH4,YAP1,-0.137385
MCH5,PUT3,-0.236587
MCH5,RIM101,0.112965
MCM2,ABF1,-0.150882
MCM2,ACE2,0.548259
MCM2,RPN4,0.039797
MCM3,MSN2,0.100620
MCM3,STE12,0.124880
MCM5,STE12,0.000000
MCM5,YOX1,-0.392218
MCM7,MCM1,0.180264
MCM7,MSN2,0.295334
MCR1,ACE2,-0.075298
MCR1,SKO1,-0.073637
MCT1,MSN2,0.092667
MDG1,STE12,0.020114
MDH1,CIN5,0.000000
MDH1,MSN2,-0.136647
MDH1,MSN4,0.137950
MDH1,RAP1,0.000000
MDH2,ADR1,-0.098308
MDH2,CAT8,0.000000
MDH2,CIN5,-0.001149
MDH2,MSN2,0.338252
MDH2,PDR1,0.130735
MDH2,PHD1,0.034942
MDH2,RAP1,-0.057082
MDH2,SKN7,-0.014452
MDH2,STB5,-0.264277
MDH2,STE12,-0.090813
MDH2,SWI4,0.000000
MDJ1,ADR1,0.130450
MDJ1,HSF1,0.116874
MDJ1,MSN2,0.033927
MDJ1,SPT23,0.053448
MDJ2,ACE2,0.193168
MDJ2,MSN2,0.106285
MDM31,ACE2,0.050204
MDM31,SOK2,-0.104869
MDM31,ZAP1,-0.153826
MDM34,MSN2,-0.168671
MDR1,STE12,-0.135182
MDS3,MSN2,0.176100
MDV1,STE12,0.000000
MDV1,TEC1,-0.179260
MDY2,ABF1,0.212005
MDY2,OAF1,-0.110665
MDY2,RAP1,-0.173336
MEC1,OAF3,0.366400
MED2,ABF1,0.114650
MEF2,UME6,0.219539
MEH1,MAL33,-0.160618
MEI4,MSN2,0.186631
MEI4,MSN4,-0.060218
MEI4,UME6,-0.038337
MEP1,ABF1,0.000426
MEP1,CIN5,-0.025024
MEP1,MSN2,-0.073849
MEP1,TEC1,0.100519
MEP2,GAT1,0.105995
MEP2,GLN3,-0.016023
MEP2,RAP1,-0.080482
MEP2,SOK2,0.000000
MEP2,STE12,0.034406
MEP3,MSN2,-0.176984
MEP3,STE12,0.000000
MEP3,TEC1,0.178718
MER1,SFP1,-0.027454
MES1,UME6,0.169901
MET1,CBF1,-0.057058
MET1,LEU3,-0.095494
MET1,YOX1,0.119307
MET10,CBF1,-0.021897
MET10,GCN4,-0.014824
MET10,MET28,0.000000
MET10,MET32,0.046127
MET10,MET4,-0.227179
MET12,MSN2,-0.002440
MET13,CBF1,-0.028103
MET13,GCN4,0.000000
MET13,MSN2,-0.270818
MET13,SKN7,0.230496
MET13,SOK2,0.070743
MET14,CBF1,0.084441
MET14,MET28,0.169498
MET14,MET32,0.048928
MET14,MET4,-0.100918
MET14,MSN2,-0.162897
MET14,SPT23,-0.191377
MET16,CBF1,-0.103803
MET16,GCN4,0.003510
MET16,LEU3,-0.144231
MET16,MET28,-0.121749
MET16,MET31,-0.056307
MET16,MET32,0.215977
MET16,MET4,0.000000
MET16,YAP1,-0.041148
MET17,CBF1,0.104653
MET17,CIN5,-0.189770
MET17,LEU3,0.000000
MET17,MET28,0.392799
MET17,MET31,-0.235658
MET17,MET32,-0.091016
MET17,MET4,-0.271740
MET17,MSN2,-0.346239
MET17,RAP1,-0.142124
MET17,TEC1,-0.290706
MET17,YAP1,-0.155657
MET2,CBF1,0.000000
MET2,CIN5,-0.095596
MET2,MET28,-0.030998
MET2,MET31,0.000000
MET2,MET32,0.000000
MET2,MET4,-0.132437
MET2,RAP1,0.000000
MET22,CBF1,-0.074044
MET22,GCN4,-0.008810
MET22,MET32,0.132380
MET28,CBF1,0.103624
MET28,GCN4,0.000000
MET28,MET31,0.000000
MET28,MET32,-0.057475
MET28,MET4,-0.167155
MET28,MSN2,-0.384318
MET28,PDR1,0.000000
MET28,STE12,-0.048979
MET28,TEC1,-0.072473
MET3,ABF1,0.000000
MET3,CBF1,0.010316
MET3,MET32,0.223294
MET3,MET4,-0.212848
MET3,RAP1,-0.136300
MET3,STE12,-0.095697
MET30,CBF1,0.087113
MET30,MET28,-0.056870
MET30,MET32,-0.069261
MET30,MET4,0.000000
MET30,MSN2,0.000000
MET30,RAP1,0.000000
MET32,CBF1,0.000000
MET32,MCM1,0.000000
MET32,MET4,-0.063032
MET4,ABF1,-0.024082
MET4,GCN4,0.091442
MET4,SFP1,0.000000
MET5,ABF1,0.142988
MET5,AFT1,-0.245333
MET5,CBF1,0.012492
MET5,MET31,-0.314049
MET5,MET32,0.125946
MET5,MET4,-0.085199
MET5,SOK2,0.023263
MET5,TYE7,0.000000
MET6,ABF1,0.142523
MET6,BAS1,0.000000
MET6,CBF1,0.000000
MET6,MET31,-0.104929
MET6,MET32,0.033354
MET6,MET4,-0.165065
MET6,MSN2,-0.399240
MET6,RAP1,-0.055090
MET6,SKN7,0.174104
MET6,STE12,0.101470
MET6,YAP1,0.000000
MET8,MET32,-0.000258
MET8,MET4,-0.132851
MFA1,MCM1,-0.133255
MFA1,STE12,-0.001119
MFA1,TEC1,0.045622
MFA2,MCM1,0.037856
MFA2,RPN4,-0.227470
MFA2,SKN7,0.008466
MFA2,STE12,0.000000
MFA2,TEC1,-0.153525
MFA2,YOX1,-0.393718
MFG1,MSN2,-0.141911
MFM1,STE12,-0.213955
MGM1,ABF1,0.326113
MGM1,YRM1,0.000000
MGM101,ACE2,0.060948
MGM101,SFP1,0.000000
MHO1,INO4,0.196557
MHP1,ABF1,-0.171063
MHR1,ABF1,-0.014044
MHR1,SWI4,-0.093461
MIC17,STE12,-0.237200
MID2,ABF1,0.043240
MID2,CIN5,0.066290
MID2,RLM1,0.129843
MID2,TEC1,0.071861
MIG2,MSN2,0.200625
MIG2,PDR3,0.054767
MIG2,SOK2,0.090824
MIG3,RAP1,0.030759
MIG3,RGT1,0.000000
MIG3,STE12,0.251171
MIM1,STE12,-0.064106
MIP6,STE12,-0.196008
MIR1,ABF1,0.053078
MIR1,HAP5,-0.033192
MIT1,ACE2,0.000000
MIT1,MSN2,0.095854
MIT1,RAP1,-0.023529
MIT1,STE12,0.205545
MIT1,TEC1,-0.035479
MKC7,MSN4,0.068061
MKC7,SWI6,-0.149242
MKT1,ABF1,0.097792
MLC1,ABF1,-0.031632
MLS1,ABF1,-0.130256
MLS1,ADR1,-0.186413
MLS1,CAT8,0.000000
MLS1,STE12,-0.108147
MLS1,XBP1,0.258987
MLS1,YRM1,-0.126323
MMF1,RAP1,0.091709
MMP1,CBF1,0.012821
MMP1,MET28,0.079421
MMP1,MET31,0.000000
MMR1,RAP1,0.679918
MMT1,MSN2,0.015648
MMT1,RFX1,0.087411
MMT1,YAP1,-0.057604
MND1,DAL82,0.115138
MNL1,IFH1,0.219199
MNL2,BAS1,0.286303
MNN1,GCN4,-0.068711
MNN1,HAL9,-0.013690
MNN1,MSN2,-0.133991
MNN1,SOK2,-0.040002
MNN1,SWI4,0.317647
MNN1,SWI6,-0.095863
MNN10,ABF1,0.377486
MNN10,MSN4,0.097451
MNN11,ABF1,0.410282
MNN4,STE12,-0.034658
MNN4,TEC1,-0.147340
MNN5,CBF1,0.041571
MNN5,TEC1,0.264037
MNN9,SWI5,-0.091539
MOB1,YOX1,0.119541
MOD5,TEC1,-0.389225
MOG1,RAP1,-0.511754
MOH1,ABF1,-0.165767
MOH1,RAP1,-0.031662
MOH1,STE12,0.000000
MON1,CIN5,0.000000
MON1,SOK2,0.195744
MOT1,MBP1,-0.048994
MOT1,MSN2,0.184941
MOT1,SFP1,0.225863
MOT1,STE12,0.158440
MOT1,TEC1,0.077637
MOT3,MSN2,0.180243
MOT3,SKO1,0.000000
MOT3,SWI4,0.043964
MOT3,YAP6,0.004014
MPD1,CBF1,-0.126948
MPH2,IXR1,-0.213991
MPT5,STE12,0.019962
MPT5,TEC1,0.069590
MRC1,STE12,0.308101
MRE11,RAP1,-0.068608
MRH1,MCM1,-0.039248
MRH1,MSN2,0.113015
MRH1,RAP1,0.477540
MRH1,STE12,0.000000
MRL1,YAP1,0.066303
MRM2,GCR1,0.173919
MRM2,SFP1,-0.207531
MRM2,YAP1,0.005499
MRN1,SFP1,0.076176
MRP10,AFT1,0.022696
MRP13,GCR1,0.051318
MRP13,RAP1,0.019807
MRP17,STE12,-0.067206
MRP49,ABF1,-0.038148
MRP8,SKN7,-0.106583
MRP8,SPT23,-0.139302
MRPL13,MAL33,-0.256137
MRPL15,MSN2,-0.030645
MRPL16,STE12,-0.164992
MRPL27,ABF1,0.106610
MRPL27,SFP1,0.000000
MRPL3,MSN2,0.075409
MRPL32,ABF1,-0.029069
MRPL33,CIN5,-0.226305
MRPL37,STE12,0.099162
MRPL38,ABF1,-0.065483
MRPL4,ACE2,-0.139136
MRPL4,GLN3,0.078388
MRPL4,MSN4,0.000000
MRPL4,PHO2,-0.027222
MRPL4,SKN7,0.000000
MRPL4,SWI5,0.000000
MRPL4,SWI6,0.000000
MRPL4,YAP1,0.000000
MRPL44,ABF1,0.165964
MRPL49,RAP1,-0.049516
MRPL8,ABF1,-0.018864
MRPS35,MSN2,-0.060287
MRPS35,STE12,0.000000
MRPS9,ABF1,0.137817
MRPS9,STB1,-0.328319
MRS2,GCN4,0.036103
MRS4,AFT1,-0.023201
MRS4,AFT2,-0.039777
MRS4,GCN4,0.110234
MRS4,MSN2,0.210810
MRS4,MSN4,0.000000
MRS4,YAP1,-0.073332
MRT4,GCR2,0.219599
MRT4,HSF1,0.000000
MRT4,TYE7,0.162210
MSA1,STE12,0.233602
MSB1,YRR1,-0.191224
MSB2,MCM1,0.047755
MSB2,MSN2,0.000000
MSB2,STE12,0.100612
MSB2,SWI4,0.494297
MSB2,TEC1,0.258904
MSB4,TEC1,-0.100146
MSC1,ADR1,-0.022533
MSC1,CAD1,0.352449
MSC1,YAP1,-0.031284
MSF1,YAP1,0.108463
MSH4,STE12,-0.188465
MSN2,SKO1,0.190146
MSN2,STE12,-0.052732
MSN2,TEC1,0.000000
MSN2,TYE7,0.034185
MSN4,HAL9,0.000000
MSN4,MSN2,0.055068
MSN4,RAP1,0.000000
MSN4,SKN7,0.000000
MSN4,SKO1,-0.065172
MSN4,SOK2,0.000000
MSP1,MSN2,-0.148428
MSP1,STE12,-0.172635
MSP1,TEC1,-0.047277
MSR1,ACE2,-0.007253
MSR1,MSN4,0.071335
MSR1,RAP1,0.000000
MSR1,RGM1,0.189590
MSR1,ROX1,0.011670
MSS1,LEU3,0.020403
MSS1,MSN2,-0.005662
MSS11,STE12,0.035274
MSS11,TEC1,0.000000
MSS116,ABF1,0.000000
MSS116,RAP1,0.226181
MSS51,MSN2,-0.131000
MST27,STE12,-0.063780
MTC2,PHD1,0.231562
MTC2,STE12,-0.162084
MTC3,ACE2,-0.153043
MTC3,STE12,-0.086235
MTC3,YAP3,0.179975
MTC4,GCN4,0.024311
MTC6,STE12,0.032848
MTD1,BAS1,-0.185877
MTD1,MSN2,-0.061501
MTD1,MSN4,0.000000
MTF1,MSN2,0.039922
MTH1,STE12,-0.062967
MTM1,ABF1,0.085735
MTQ1,HSF1,0.094405
MTR2,MCM1,0.083461
MTR4,FKH2,0.056444
MUB1,MSN2,0.173168
MUB1,YRM1,0.000000
MUM2,ACE2,0.158310
MUM2,TEC1,0.000000
MUP1,ABF1,0.116745
MUP1,MET28,0.002236
MUP1,MET31,-0.104880
MUP1,MET32,-0.098528
MUP1,MET4,0.010910
MUP1,MSN2,-0.229032
MUP1,RAP1,0.006497
MUP1,STP1,-0.152382
MUP3,ARO80,-0.101721
MUP3,CIN5,-0.013107
MUP3,DAL82,0.123222
MUP3,MET31,-0.038750
MUP3,MET32,-0.001874
MUP3,MET4,0.097023
MUP3,RAP1,-0.194291
MUP3,YOX1,0.000000
MVD1,HAP1,0.000000
MVD1,PIP2,0.115876
MVD1,RAP1,-0.190485
MYO1,STE12,-0.083774
MYO2,MSN2,0.124498
MYO4,MSN2,0.331246
MYO4,STE12,0.262380
MYO4,TEC1,0.122209
MYO5,STE12,-0.043641
NAB2,RPN4,0.088681
NAB3,CBF1,0.000000
NAB3,RAP1,0.000000
NAB3,TUP1,0.190370
NAF1,TEC1,-0.019433
NAM7,YRM1,0.104535
NAM8,PDR1,-0.177693
NAM8,STE12,-0.074298
NAR1,GCN4,0.162737
NAR1,YAP1,-0.231320
NAT4,STE12,0.053342
NAT5,IXR1,-0.064794
NAT5,YRM1,-0.226101
NCA2,TEC1,-0.228039
NCA3,CBF1,-0.240218
NCA3,FHL1,0.000000
NCA3,MBP1,-0.035582
NCA3,MCM1,-0.151988
NCA3,MSN2,0.476927
NCA3,RAP1,-0.288856
NCA3,SKN7,0.000000
NCA3,YAP1,-0.077680
NCB2,SWI5,0.278478
NCE102,ADR1,-0.084765
NCE102,MSN2,0.000000
NCE102,PDR1,0.506528
NCE102,PDR3,0.000000
NCE103,ADR1,0.061491
NCE103,CBF1,-0.169332
NCE103,GCN4,-0.061746
NCE103,MET32,0.130812
NCE103,MSN2,-0.131420
NCE103,STE12,-0.105461
NDD1,SWI4,0.518296
NDE1,CIN5,0.000000
NDE1,FLO8,0.011145
NDE1,MSN2,0.229340
NDE1,NRG1,0.000000
NDE1,OAF3,-0.067322
NDE1,SKO1,-0.002345
NDE1,SOK2,0.047306
NDE1,YRM1,-0.264470
NDE2,ABF1,-0.220159
NDI1,CIN5,0.000000
NDI1,HAP4,0.108904
NDI1,HAP5,0.159215
NDI1,MCM1,-0.212416
NDJ1,MSN2,0.000000
NDJ1,STE12,0.000000
NDJ1,TEC1,0.229164
NDJ1,UME6,-0.065848
NDL1,SOK2,-0.027626
NDT80,STE12,-0.024705
NEM1,RAP1,0.087056
NEM1,SKN7,0.000000
NEO1,ABF1,0.000000
NEO1,RAP1,0.297522
NET1,MSN2,0.361188
NET1,SOK2,0.029683
NEW1,RAP1,0.168936
NEW1,YOX1,0.163082
NFU1,MCM1,-0.056871
NFU1,YAP1,-0.028527
NGR1,ABF1,-0.065504
NHP2,CIN5,0.078355
NHP6A,AFT1,-0.146592
NHX1,ABF1,-0.097748
NIP7,AFT1,0.314846
NIP7,TYE7,0.103133
NIS1,ACE2,0.227282
NIS1,STE12,0.038464
NIS1,SWI5,0.543555
NIT1,GCN4,0.031615
NIT1,STE12,0.107814
NIT3,ABF1,-0.185453
NKP2,UME6,-0.074873
NMA1,ADR1,0.008787
NMA1,MSN2,0.080201
NMA1,STE12,0.000000
NMA1,YRM1,0.047825
NMD3,AFT1,0.377760
NMD3,YAP1,-0.131456
NNF2,GCR2,0.104259
NNF2,STE12,-0.143698
NOB1,ABF1,0.440194
NOC2,ARG80,0.048487
NOC2,HAP2,-0.090453
NOC2,YRM1,0.101448
NOC4,STE12,-0.051636
NOG1,YHP1,0.000000
NOG1,YOX1,0.134937
NOG2,CAD1,-0.216617
NOP12,RAP1,0.276486
NOP13,CBF1,0.065792
NOP14,MSN2,0.300160
NOP14,RPN4,0.229339
NOP53,STE12,-0.118238
NOP58,SOK2,0.240380
NOP6,AFT1,0.385482
NOP7,YHP1,0.088819
NOT5,MSN2,0.057592
NQM1,CAD1,0.397843
NQM1,CIN5,0.000000
NQM1,HOT1,0.000000
NQM1,MSN2,0.185198
NQM1,RAP1,-0.046806
NQM1,SKN7,-0.115609
NQM1,SKO1,0.127980
NQM1,STE12,-0.034290
NQM1,YAP1,0.000000
NRD1,RPN4,-0.083757
NRG1,CBF1,0.000000
NRG1,CIN5,0.000000
NRG1,MSN2,0.051539
NRG1,SKN7,-0.077357
NRG1,SKO1,0.000000
NRG1,SOK2,-0.161593
NRG1,STE12,-0.011453
NRG1,TEC1,-0.176138
NRG1,TUP1,-0.227095
NRG2,MSN2,0.000000
NRG2,SKN7,-0.113973
NRG2,STE12,0.000000
NRG2,YAP1,0.020742
NRK1,GCN4,-0.015681
NRM1,GCN4,-0.031841
NRM1,MBP1,0.016176
NRM1,SKO1,0.000000
NRM1,SWI4,0.693518
NRP1,YHP1,0.019199
NSA2,ACE2,0.059681
NSL1,ABF1,0.324689
NSL1,RAP1,-0.255926
NSR1,FKH2,0.093153
NSR1,PDR1,0.076422
NSR1,RAP1,0.003096
NTA1,ABF1,-0.130071
NTC20,FHL1,-0.123012
NTC20,SFP1,-0.043903
NTE1,MCM1,-0.183888
NTE1,MSN2,0.202743
NTH1,CBF1,-0.059818
NTH1,SOK2,-0.269188
NTH2,YAP1,0.168832
NUD1,SWI4,0.670731
NUG1,ABF1,0.234967
NUG1,YOX1,0.055055
NUP1,SOK2,0.279523
NUP1,STE12,0.071896
NUP100,ACE2,0.121210
NUP157,ABF1,0.284578
NUP159,CBF1,0.196954
NUP192,MSN2,0.163465
NUP192,REB1,0.000000
NUP192,STE12,0.100146
NUP2,RAP1,0.236858
NUP42,HAP4,0.066549
NUP57,ABF1,0.333733
NUP60,STE12,-0.052954
NUP85,ABF1,0.238995
NUP85,MSS11,0.100217
NUT2,GCN4,0.025554
NVJ1,ACE2,0.082527
NVJ2,RPN4,-0.026476
NVJ2,STE12,-0.127754
OAC1,BAS1,0.162083
OAC1,CAD1,-0.256798
OAC1,DAL81,0.037235
