substrate,q_x,boot_robust_frac,mean_n_sources,transfer_r_median,repressor_score,carries_repressor,n_repressor_edges,n_edges,n_robust_edges,periodicity_pvalue,score,tier,reason,apply_multiplier,recommended_fallback
YCR061W,0.5102,0.0000,1.0000,-0.3762,1.0000,false,0,3,0,0.0391642,0.3687,CAUTION,,false,damped
YCR102C,0.1413,1.0000,2.0000,-0.1400,1.0000,false,0,1,1,57.4113,0.5616,DO-NOT-USE,non-periodic,false,flat_M1
YCS4,0.6521,0.5000,0.5000,0.0950,1.0000,false,0,2,1,0.789494,0.4828,DO-NOT-USE,non-periodic,false,flat_M1
YDJ1,0.6818,0.5000,2.5000,0.1063,1.0000,false,0,2,1,0.0398086,0.6243,USE,,true,none
YDL012C,0.3497,1.0000,2.0000,0.3178,1.0000,false,0,1,1,2.34698,0.6668,DO-NOT-USE,non-periodic,false,flat_M1
YDL027C,0.7116,1.0000,0.0000,-0.2535,1.0000,false,0,1,1,0.171455,0.5423,DO-NOT-USE,non-periodic,false,flat_M1
YDL119C,0.8548,1.0000,1.0000,0.7405,1.0000,false,0,1,1,1.93392e-06,0.7857,USE,,true,none
YDL121C,0.7834,0.5000,0.5000,-0.0236,1.0000,false,0,2,1,0.00829999,0.4900,CAUTION,,false,damped
YDL124W,0.8946,0.5000,0.0000,-0.3618,0.5000,true,1,2,1,3.42142e-07,0.3789,CAUTION,,false,damped
YDL144C,0.6330,1.0000,3.0000,-0.2084,1.0000,false,0,1,1,0.228919,0.7266,DO-NOT-USE,non-periodic,false,flat_M1
YDL176W,0.6554,1.0000,2.0000,0.2594,1.0000,false,0,1,1,0.000287849,0.7163,USE,,true,none
YDL180W,0.6814,1.0000,0.0000,-0.1618,1.0000,false,0,1,1,0.107283,0.5363,DO-NOT-USE,non-periodic,false,flat_M1
YDL183C,0.1105,0.0000,0.0000,-0.3249,1.0000,false,0,1,0,0.870054,0.2221,DO-NOT-USE,non-periodic,false,flat_M1
YDL241W,0.8201,1.0000,1.0000,-0.3268,1.0000,false,0,1,1,3.20063e-05,0.6307,USE,,true,none
YDR029W,0.7492,0.5000,1.5000,0.0268,1.0000,false,0,2,1,0.000758929,0.5552,USE,,true,none
YDR089W,0.9563,1.0000,1.0000,0.1418,1.0000,false,0,1,1,7.99213e-12,0.6863,USE,,true,none
YDR090C,0.0031,1.0000,1.0000,-0.0495,1.0000,false,0,1,1,235.369,0.4673,DO-NOT-USE,non-periodic,false,flat_M1
YDR094W,0.3314,0.5000,1.0000,0.0815,1.0000,false,0,2,1,1.88559,0.4493,DO-NOT-USE,non-periodic,false,flat_M1
YDR115W,0.2408,1.0000,1.0000,-0.0558,1.0000,false,0,1,1,13.747,0.5148,DO-NOT-USE,non-periodic,false,flat_M1
YDR124W,0.7947,1.0000,1.0000,0.2890,1.0000,false,0,1,1,0.000293311,0.6834,USE,,true,none
YDR132C,0.2231,0.5000,1.0000,-0.1056,1.0000,false,0,2,1,0.0527927,0.4113,DO-NOT-USE,non-periodic,false,flat_M1
YDR133C,0.9071,0.0000,2.0000,-0.5552,1.0000,false,0,1,0,5.06142e-10,0.5148,USE,,true,none
YDR134C,0.0000,0.5000,0.5000,0.2502,1.0000,false,0,2,1,NA,0.3834,CAUTION,,false,damped
YDR154C,0.3197,0.5000,2.0000,-0.2066,1.0000,false,0,2,1,0.00176376,0.4973,CAUTION,,false,damped
YDR157W,0.2109,1.0000,1.0000,0.0248,1.0000,false,0,1,1,5.54024,0.5138,DO-NOT-USE,non-periodic,false,flat_M1
YDR186C,0.2496,1.0000,1.5000,0.2053,1.0000,false,0,2,2,0.197449,0.5910,DO-NOT-USE,non-periodic,false,flat_M1
YDR210W,0.4316,0.0000,1.6667,0.2619,1.0000,false,0,3,0,1.82546,0.4498,DO-NOT-USE,non-periodic,false,flat_M1
YDR222W,0.9431,1.0000,2.0000,0.3776,1.0000,false,0,1,1,1.48869e-09,0.7975,USE,,true,none
YDR249C,0.5390,0.0000,0.6667,0.1570,1.0000,false,0,3,0,0.0619001,0.3837,DO-NOT-USE,non-periodic,false,flat_M1
YDR262W,0.0011,1.0000,1.0000,0.0814,1.0000,false,0,1,1,222.556,0.4832,DO-NOT-USE,non-periodic,false,flat_M1
YDR282C,0.6629,0.0000,1.0000,0.1687,1.0000,false,0,2,0,0.000123055,0.4330,CAUTION,,false,damped
YDR338C,0.0135,1.0000,3.0000,-0.0046,1.0000,false,0,1,1,18.0993,0.6027,DO-NOT-USE,non-periodic,false,flat_M1
YDR341C,0.2271,1.0000,2.0000,0.3113,1.0000,false,0,1,1,1.29733,0.6410,DO-NOT-USE,non-periodic,false,flat_M1
YDR391C,0.8126,1.0000,2.0000,-0.5971,1.0000,false,0,1,1,0.000121318,0.6959,USE,,true,none
YDR476C,0.0997,1.0000,1.0000,-0.1711,1.0000,false,0,1,1,95.7756,0.4866,DO-NOT-USE,non-periodic,false,flat_M1
YDR541C,0.7662,1.0000,2.0000,-0.4062,1.0000,false,0,1,1,0.00364815,0.6866,USE,,true,none
YEA6,0.0026,1.0000,0.0000,0.0457,1.0000,false,0,1,1,104.618,0.4097,DO-NOT-USE,non-periodic,false,flat_M1
YEF3,0.1018,0.5000,1.5000,0.4702,1.0000,false,0,2,1,1.07379,0.5144,DO-NOT-USE,non-periodic,false,flat_M1
YEH1,0.8465,1.0000,2.0000,0.1315,1.0000,false,0,1,1,9.56582e-06,0.7289,USE,,true,none
YEL025C,0.6712,1.0000,1.0000,-0.0241,1.0000,false,0,1,1,0.0117289,0.6009,USE,,true,none
YEL043W,0.3208,0.6667,2.0000,0.0228,1.0000,false,0,3,2,7.56921,0.5354,DO-NOT-USE,non-periodic,false,flat_M1
YEL1,0.1642,1.0000,2.0000,-0.1109,1.0000,false,0,1,1,2.52362,0.5662,DO-NOT-USE,non-periodic,false,flat_M1
YEN1,0.7854,1.0000,1.0000,-0.0033,1.0000,false,0,1,1,0.00125814,0.6237,USE,,true,none
YER034W,0.7523,1.0000,1.0000,-0.1794,1.0000,false,0,1,1,0.0033443,0.6171,USE,,true,none
YER077C,0.8745,1.0000,0.0000,0.0620,1.0000,false,0,1,1,0.000478451,0.5873,USE,,true,none
YER079W,0.7386,1.0000,2.0000,-0.3350,1.0000,false,0,1,1,0.0010636,0.6811,USE,,true,none
YER130C,0.7981,1.0000,1.0000,0.0630,1.0000,false,0,1,1,7.4941e-05,0.6389,USE,,true,none
YER137C,0.3655,0.5000,1.0000,-0.0101,1.0000,false,0,2,1,2.6612,0.4398,DO-NOT-USE,non-periodic,false,flat_M1
YER152C,0.8693,0.0000,2.0000,-0.0720,1.0000,false,0,2,0,3.38831e-06,0.5072,USE,,true,none
YER156C,0.4339,1.0000,2.0000,0.5274,1.0000,false,0,1,1,0.0356701,0.7256,USE,,true,none
YER160C,0.5117,1.0000,0.0000,0.1307,1.0000,false,0,1,1,1.75604e-05,0.5285,USE,,true,none
YER188W,0.3340,0.5000,1.0000,0.1288,1.0000,false,0,2,1,0.0444473,0.4592,CAUTION,,false,damped
YET3,0.2141,1.0000,1.0000,-0.6173,1.0000,false,0,1,1,0.0389211,0.5095,USE,,true,none
YFL034W,0.4414,1.0000,1.0000,0.5443,1.0000,false,0,1,1,0.128334,0.6638,DO-NOT-USE,non-periodic,false,flat_M1
YFL040W,0.0474,1.0000,3.0000,-0.0384,1.0000,false,0,1,1,5.48286,0.6095,DO-NOT-USE,non-periodic,false,flat_M1
YFR006W,0.1691,1.0000,0.0000,-0.2569,1.0000,false,0,1,1,0.307983,0.4338,DO-NOT-USE,non-periodic,false,flat_M1
YFR018C,0.0715,1.0000,2.0000,-0.1554,1.0000,false,0,1,1,36.2108,0.5476,DO-NOT-USE,non-periodic,false,flat_M1
YFR039C,0.9047,1.0000,1.0000,-0.5084,1.0000,false,0,1,1,6.96644e-07,0.6476,USE,,true,none
YGK3,0.4497,1.0000,1.0000,-0.0084,1.0000,false,0,1,1,19.7147,0.5566,DO-NOT-USE,non-periodic,false,flat_M1
YGL010W,0.4877,1.0000,2.0000,-0.1943,1.0000,false,0,1,1,0.0136829,0.6309,USE,,true,none
YGL036W,0.6898,1.0000,2.0000,-0.0536,1.0000,false,0,1,1,0.458089,0.6713,DO-NOT-USE,non-periodic,false,flat_M1
YGL039W,0.3930,0.5000,1.0000,0.1318,1.0000,false,0,2,1,3.16964,0.4716,DO-NOT-USE,non-periodic,false,flat_M1
YGL052W,0.2244,1.0000,1.0000,0.1886,1.0000,false,0,1,1,0.587537,0.5493,DO-NOT-USE,non-periodic,false,flat_M1
YGL072C,0.4085,0.5000,1.5000,-0.1854,1.0000,false,0,2,1,0.00165916,0.4817,CAUTION,,false,damped
YGL081W,0.0882,1.0000,1.0000,-0.1797,1.0000,false,0,1,1,4.51829,0.4843,DO-NOT-USE,non-periodic,false,flat_M1
YGL088W,0.2979,0.5000,1.5000,-0.2510,1.0000,false,0,2,1,0.0234113,0.4596,CAUTION,,false,damped
YGL101W,0.9646,0.0000,1.0000,-0.4335,1.0000,false,0,1,0,2.49811e-10,0.4596,CAUTION,,false,damped
YGL102C,0.5206,1.0000,1.0000,0.0109,1.0000,false,0,1,1,7.03889,0.5730,DO-NOT-USE,non-periodic,false,flat_M1
YGL108C,0.3127,1.0000,2.0000,0.1129,1.0000,false,0,1,1,0.00805909,0.6185,USE,,true,none
YGL114W,0.7191,0.5000,1.5000,0.0667,1.0000,false,0,2,1,3.62297,0.5572,DO-NOT-USE,non-periodic,false,flat_M1
YGL117W,0.8454,0.0000,2.0000,0.0583,1.0000,false,0,1,0,4.93188e-08,0.5141,USE,,true,none
YGL140C,0.5187,1.0000,0.0000,0.0660,1.0000,false,0,1,1,11.8019,0.5169,DO-NOT-USE,non-periodic,false,flat_M1
YGL159W,0.2402,0.0000,2.0000,0.0585,1.0000,false,0,2,0,0.179769,0.3931,DO-NOT-USE,non-periodic,false,flat_M1
YGL188C,0.4870,0.5000,1.0000,-0.3031,1.0000,false,0,2,1,0.116343,0.4641,DO-NOT-USE,non-periodic,false,flat_M1
YGL193C,0.1933,0.0000,1.0000,-0.0859,1.0000,false,0,1,0,6.35462,0.3053,DO-NOT-USE,non-periodic,false,flat_M1
YGP1,0.9811,0.0000,1.7500,0.2109,0.0000,true,3,4,0,2.01799e-19,0.3551,DO-NOT-USE,sign-unstable;over-parameterized,false,flat_M1
YGR011W,0.2508,1.0000,2.0000,0.1935,1.0000,false,0,1,1,0.378173,0.6222,DO-NOT-USE,non-periodic,false,flat_M1
YGR012W,0.5255,1.0000,1.0000,-0.2636,1.0000,false,0,1,1,174.657,0.5718,DO-NOT-USE,non-periodic,false,flat_M1
YGR021W,0.4554,1.0000,1.0000,-0.2414,1.0000,false,0,1,1,0.0196338,0.5577,USE,,true,none
YGR035C,0.9358,0.0000,1.0000,0.3783,1.0000,false,0,4,0,7.08958e-09,0.5295,DO-NOT-USE,over-parameterized,false,flat_M1
YGR050C,0.1488,1.0000,1.0000,-0.1255,1.0000,false,0,1,1,6.50179,0.4964,DO-NOT-USE,non-periodic,false,flat_M1
YGR054W,0.0510,1.0000,0.0000,0.2646,1.0000,false,0,1,1,7.70841,0.4631,DO-NOT-USE,non-periodic,false,flat_M1
YGR079W,0.6754,1.0000,1.0000,0.2531,1.0000,false,0,1,1,0.254219,0.6524,DO-NOT-USE,non-periodic,false,flat_M1
YGR117C,0.4571,0.5000,1.5000,-0.0505,1.0000,false,0,2,1,0.0413374,0.4914,CAUTION,,false,damped
YGR122W,0.0464,0.3333,1.0000,-0.1341,1.0000,false,0,3,1,2.20989,0.3426,DO-NOT-USE,non-periodic,false,flat_M1
YGR125W,0.3393,1.0000,1.0000,0.3108,1.0000,false,0,1,1,5.47511,0.5967,DO-NOT-USE,non-periodic,false,flat_M1
YGR127W,0.2035,1.0000,2.0000,-0.5244,1.0000,false,0,1,1,0.840168,0.5740,DO-NOT-USE,non-periodic,false,flat_M1
YGR130C,0.5009,1.0000,1.0000,-0.2610,1.0000,false,0,1,1,0.662808,0.5668,DO-NOT-USE,non-periodic,false,flat_M1
YGR149W,0.5687,0.0000,0.6667,-0.4128,1.0000,false,0,3,0,1.10862,0.3582,DO-NOT-USE,non-periodic,false,flat_M1
YGR151C,0.9708,1.0000,2.0000,0.0240,1.0000,false,0,1,1,1.18291e-13,0.7323,USE,,true,none
YGR153W,0.9268,1.0000,1.0000,0.3707,1.0000,false,0,2,2,8.37264e-07,0.7262,USE,,true,none
YGR164W,0.0218,1.0000,1.0000,0.1006,1.0000,false,0,1,1,224.542,0.4911,DO-NOT-USE,non-periodic,false,flat_M1
YGR182C,0.6293,1.0000,2.0000,0.3591,1.0000,false,0,1,1,0.187895,0.7310,DO-NOT-USE,non-periodic,false,flat_M1
YGR210C,0.8283,1.0000,3.0000,0.3134,1.0000,false,0,1,1,0.000501205,0.8283,USE,,true,none
YGR250C,0.6202,0.5000,1.0000,-0.3504,0.5000,true,1,2,1,0.156929,0.3907,DO-NOT-USE,non-periodic,false,flat_M1
YGR266W,0.3380,1.0000,2.0000,0.0493,1.0000,false,0,1,1,0.153408,0.6108,DO-NOT-USE,non-periodic,false,flat_M1
YGR283C,0.8239,1.0000,0.0000,0.3086,1.0000,false,0,1,1,9.44004e-05,0.6265,USE,,true,none
YHB1,0.7976,0.0000,2.0000,0.5023,1.0000,false,0,3,0,6.58467e-07,0.5933,USE,,true,none
YHI9,0.6063,1.0000,3.0000,0.1642,1.0000,false,0,1,1,0.77224,0.7541,DO-NOT-USE,non-periodic,false,flat_M1
YHL008C,0.7347,0.5000,1.5000,0.0878,1.0000,false,0,2,1,0.0176139,0.5645,USE,,true,none
YHL012W,0.0311,0.3333,0.3333,-0.1589,1.0000,false,0,3,1,78.8465,0.2951,DO-NOT-USE,non-periodic,false,flat_M1
YHL026C,0.9803,1.0000,1.0000,-0.0321,1.0000,false,0,1,1,1.39836e-10,0.6627,USE,,true,none
YHL044W,0.6533,0.5000,1.0000,-0.2491,1.0000,false,0,2,1,0.037709,0.4973,CAUTION,,false,damped
YHM2,0.2780,1.0000,1.0000,0.3501,1.0000,false,0,1,1,22.8158,0.5923,DO-NOT-USE,non-periodic,false,flat_M1
YHP1,0.9676,0.0000,1.6000,0.6536,1.0000,false,0,5,0,4.47517e-11,0.6309,DO-NOT-USE,over-parameterized,false,flat_M1
YHR020W,0.3239,1.0000,2.0000,0.1331,1.0000,false,0,1,1,0.510905,0.6247,DO-NOT-USE,non-periodic,false,flat_M1
YHR033W,0.1408,0.0000,0.7500,-0.1520,1.0000,false,0,4,0,7.34905,0.2782,DO-NOT-USE,non-periodic;over-parameterized,false,flat_M1
YHR080C,0.2630,1.0000,1.0000,0.0519,1.0000,false,0,1,1,0.693593,0.5296,DO-NOT-USE,non-periodic,false,flat_M1
YHR097C,0.8463,0.0000,0.3333,0.0537,1.0000,false,0,3,0,2.21579e-07,0.4022,CAUTION,,false,damped
YHR112C,0.5434,0.5000,0.5000,-0.2839,1.0000,false,0,2,1,2.10095,0.4420,DO-NOT-USE,non-periodic,false,flat_M1
YHR127W,0.8820,1.0000,1.0000,0.0852,1.0000,false,0,1,1,0.00096049,0.6601,USE,,true,none
YHR138C,0.7592,1.0000,2.0000,-0.7139,1.0000,false,0,1,1,0.00215546,0.6852,USE,,true,none
YHR202W,0.2254,1.0000,1.0000,0.2676,1.0000,false,0,1,1,3.30617,0.5653,DO-NOT-USE,non-periodic,false,flat_M1
YIL001W,0.8305,1.0000,2.0000,0.5604,1.0000,false,0,1,1,1.05051e-05,0.8115,USE,,true,none
YIL055C,0.5904,0.0000,1.0000,0.3331,1.0000,false,0,3,0,0.402631,0.4514,DO-NOT-USE,non-periodic,false,flat_M1
YIL067C,0.4639,1.0000,1.0000,0.0821,1.0000,false,0,1,1,102.547,0.5759,DO-NOT-USE,non-periodic,false,flat_M1
YIL077C,0.1665,1.0000,1.0000,0.0655,1.0000,false,0,1,1,0.0938658,0.5131,DO-NOT-USE,non-periodic,false,flat_M1
YIL096C,0.5415,0.5000,1.0000,0.3846,1.0000,false,0,2,1,0.103127,0.5519,DO-NOT-USE,non-periodic,false,flat_M1
YIL108W,0.4585,1.0000,2.0000,0.0006,1.0000,false,0,1,1,0.2309,0.6252,DO-NOT-USE,non-periodic,false,flat_M1
YIL165C,0.4496,1.0000,2.0000,0.1464,1.0000,false,0,1,1,0.0172458,0.6525,USE,,true,none
YIP1,0.3852,1.0000,2.0000,0.1492,1.0000,false,0,1,1,133.344,0.6402,DO-NOT-USE,non-periodic,false,flat_M1
YIP4,0.1784,1.0000,3.0000,-0.2085,1.0000,false,0,1,1,23.0266,0.6357,DO-NOT-USE,non-periodic,false,flat_M1
YIR014W,0.3114,0.5000,0.5000,0.0638,1.0000,false,0,2,1,0.0427262,0.4084,CAUTION,,false,damped
YIR016W,0.4383,1.0000,2.0000,-0.2488,1.0000,false,0,1,1,0.0283805,0.6210,USE,,true,none
YJL016W,0.9133,1.0000,1.0000,-0.5279,1.0000,false,0,1,1,6.24537e-06,0.6493,USE,,true,none
YJL055W,0.2883,1.0000,1.0000,-0.2028,1.0000,false,0,1,1,0.0543919,0.5243,DO-NOT-USE,non-periodic,false,flat_M1
YJL068C,0.3989,0.5000,1.5000,-0.2062,1.0000,false,0,2,1,0.204173,0.4798,DO-NOT-USE,non-periodic,false,flat_M1
YJL144W,0.4044,1.0000,1.0000,-0.2363,1.0000,false,0,1,1,3.34398,0.5475,DO-NOT-USE,non-periodic,false,flat_M1
YJL171C,0.3520,1.0000,1.0000,-0.3111,1.0000,false,0,1,1,0.0261996,0.5371,USE,,true,none
YJL218W,0.8780,1.0000,2.0000,-0.7154,1.0000,false,0,1,1,1.47111e-06,0.7089,USE,,true,none
YJR003C,0.9413,1.0000,0.0000,0.6738,1.0000,false,0,1,1,1.09826e-08,0.7230,USE,,true,none
YJR011C,0.2014,1.0000,1.0000,0.0692,1.0000,false,0,1,1,5.76178,0.5208,DO-NOT-USE,non-periodic,false,flat_M1
YJR111C,0.6119,1.0000,2.0000,0.1388,1.0000,false,0,1,1,0.724029,0.6835,DO-NOT-USE,non-periodic,false,flat_M1
YJR115W,0.4867,0.0000,0.3333,-0.0094,1.0000,false,0,3,0,2.91474,0.3196,DO-NOT-USE,non-periodic,false,flat_M1
YJR120W,0.5006,0.0000,1.0000,0.0532,1.0000,false,0,1,0,0.00160539,0.3774,CAUTION,,false,damped
YJU3,0.7517,1.0000,0.0000,0.2399,1.0000,false,0,1,1,0.0897773,0.5983,DO-NOT-USE,non-periodic,false,flat_M1
YKL063C,0.2892,0.0000,1.0000,0.1249,1.0000,false,0,2,0,6.96932,0.3495,DO-NOT-USE,non-periodic,false,flat_M1
YKL091C,0.6387,0.3333,1.3333,-0.2429,1.0000,false,0,3,1,0.00735295,0.4833,CAUTION,,false,damped
YKL151C,0.8975,1.0000,1.0000,-0.4631,1.0000,false,0,2,2,1.75834e-06,0.6462,USE,,true,none
YKL162C,0.7289,1.0000,1.0000,0.1863,1.0000,false,0,1,1,0.00208169,0.6497,USE,,true,none
YKR011C,0.1748,0.5000,1.5000,-0.2712,1.0000,false,0,2,1,1.49677,0.4350,DO-NOT-USE,non-periodic,false,flat_M1
YKR040C,0.3042,1.0000,0.0000,0.0782,1.0000,false,0,1,1,0.183514,0.4765,DO-NOT-USE,non-periodic,false,flat_M1
YKR047W,0.5084,1.0000,1.0000,0.2235,1.0000,false,0,1,1,1.43016,0.6130,DO-NOT-USE,non-periodic,false,flat_M1
YKR075C,0.7535,0.0000,1.0000,-0.2339,1.0000,false,0,2,0,0.0065539,0.4174,CAUTION,,false,damped
YKT6,0.7647,1.0000,2.0000,0.3326,1.0000,false,0,1,1,0.00186088,0.7528,USE,,true,none
YKU70,0.6650,1.0000,2.0000,0.1337,1.0000,false,0,1,1,0.476839,0.6931,DO-NOT-USE,non-periodic,false,flat_M1
YLF2,0.6559,1.0000,0.0000,0.2877,1.0000,false,0,1,1,4.14725e-06,0.5887,USE,,true,none
YLL056C,0.2099,0.5000,1.0000,-0.1545,1.0000,false,0,2,1,117.489,0.4086,DO-NOT-USE,non-periodic,false,flat_M1
YLL058W,0.5384,0.5000,1.5000,-0.0354,1.0000,false,0,2,1,0.511786,0.5077,DO-NOT-USE,non-periodic,false,flat_M1
YLR040C,0.7434,1.0000,1.0000,-0.1152,1.0000,false,0,1,1,9.4338e-09,0.6153,USE,,true,none
YLR042C,0.8459,0.3333,1.6667,0.4311,0.3333,true,1,3,1,1.27037e-07,0.4998,CAUTION,,false,damped
YLR049C,0.9834,1.0000,0.0000,0.6190,1.0000,false,0,1,1,5.85204e-18,0.7205,USE,,true,none
YLR050C,0.9399,0.5000,0.5000,-0.0877,1.0000,false,0,2,1,4.57598e-09,0.5213,USE,,true,none
YLR076C,0.4950,0.0000,1.5000,0.2098,1.0000,false,0,2,0,23.2844,0.4410,DO-NOT-USE,non-periodic,false,flat_M1
YLR108C,0.5164,0.0000,2.0000,-0.1526,1.0000,false,0,1,0,1.04309,0.4366,DO-NOT-USE,non-periodic,false,flat_M1
YLR112W,0.7160,1.0000,2.0000,0.4454,1.0000,false,0,1,1,0.0119916,0.7656,USE,,true,none
YLR118C,0.2382,1.0000,0.0000,-0.4533,1.0000,false,0,1,1,1.32307,0.4476,DO-NOT-USE,non-periodic,false,flat_M1
YLR126C,0.7021,1.0000,0.0000,-0.0780,1.0000,false,0,1,1,0.00491744,0.5404,USE,,true,none
YLR152C,0.3318,1.0000,2.0000,-0.1441,1.0000,false,0,1,1,0.486084,0.5997,DO-NOT-USE,non-periodic,false,flat_M1
YLR173W,0.5438,1.0000,2.0000,-0.4509,1.0000,false,0,1,1,0.387033,0.6421,DO-NOT-USE,non-periodic,false,flat_M1
YLR177W,0.2265,1.0000,2.0000,0.0691,1.0000,false,0,1,1,1.11529,0.5925,DO-NOT-USE,non-periodic,false,flat_M1
YLR179C,0.1809,0.3333,2.6667,-0.0221,1.0000,false,0,3,1,10.2531,0.4806,DO-NOT-USE,non-periodic,false,flat_M1
YLR194C,0.9718,0.0000,0.5000,0.1796,1.0000,false,0,2,0,1.07365e-15,0.4636,CAUTION,,false,damped
YLR202C,0.1468,1.0000,0.0000,-0.3593,1.0000,false,0,1,1,18.3215,0.4294,DO-NOT-USE,non-periodic,false,flat_M1
YLR252W,0.6904,0.5000,2.0000,-0.5060,1.0000,false,0,2,1,0.0555264,0.5714,DO-NOT-USE,non-periodic,false,flat_M1
YLR253W,0.6966,0.0000,1.0000,-0.1959,1.0000,false,0,2,0,0.00436192,0.4060,CAUTION,,false,damped
YLR257W,0.6842,0.0000,1.0000,0.0476,1.0000,false,0,2,0,0.000177014,0.4130,CAUTION,,false,damped
YLR271W,0.2078,1.0000,1.0000,-0.3494,1.0000,false,0,1,1,0.0262157,0.5082,USE,,true,none
YLR278C,0.3725,1.0000,0.0000,0.0587,1.0000,false,0,1,1,0.0161191,0.4862,CAUTION,,false,damped
YLR280C,0.2873,1.0000,2.0000,-0.1998,1.0000,false,0,1,1,0.0259396,0.5908,USE,,true,none
YLR281C,0.1871,1.0000,1.0000,-0.0973,1.0000,false,0,1,1,0.0373756,0.5041,USE,,true,none
YLR283W,0.1862,1.0000,2.0000,-0.4473,1.0000,false,0,1,1,0.0521658,0.5706,DO-NOT-USE,non-periodic,false,flat_M1
YLR287C,0.5807,1.0000,1.0000,-0.3307,1.0000,false,0,1,1,0.000964045,0.5828,USE,,true,none
YLR294C,0.6456,1.0000,2.0000,0.3191,1.0000,false,0,1,1,8.73459e-06,0.7263,USE,,true,none
YLR326W,0.9648,1.0000,1.0000,0.0252,1.0000,false,0,1,1,5.08244e-11,0.6647,USE,,true,none
YLR345W,0.4008,1.0000,1.0000,-0.3662,1.0000,false,0,1,1,0.260544,0.5468,DO-NOT-USE,non-periodic,false,flat_M1
YLR413W,0.9312,0.5000,0.0000,0.3952,1.0000,false,0,2,1,2.31581e-11,0.5653,USE,,true,none
YLR460C,0.1471,1.0000,2.0000,-0.1736,1.0000,false,0,1,1,352.043,0.5628,DO-NOT-USE,non-periodic,false,flat_M1
YMC1,0.0869,1.0000,2.0000,0.1625,1.0000,false,0,1,1,3.69887,0.5832,DO-NOT-USE,non-periodic,false,flat_M1
YMC2,0.2778,1.0000,2.0000,0.1574,1.0000,false,0,1,1,5.69719,0.6204,DO-NOT-USE,non-periodic,false,flat_M1
YME1,0.1820,1.0000,1.0000,0.2426,1.0000,false,0,1,1,0.344962,0.5516,DO-NOT-USE,non-periodic,false,flat_M1
YML053C,0.7725,0.0000,2.0000,0.3330,1.0000,false,0,3,0,0.00157536,0.5544,USE,,true,none
YML108W,0.8286,1.0000,2.0000,0.2203,1.0000,false,0,1,1,0.000101111,0.7431,USE,,true,none
YML119W,0.9848,1.0000,2.0000,0.1553,1.0000,false,0,1,1,1.67147e-17,0.7614,USE,,true,none
YML131W,0.6572,0.0000,1.7500,-0.2086,1.0000,false,0,4,0,0.0195387,0.4481,DO-NOT-USE,over-parameterized,false,flat_M1
YML6,0.1964,0.0000,1.5000,0.1103,1.0000,false,0,2,0,0.00783772,0.3613,CAUTION,,false,damped
YMR027W,0.1005,1.0000,2.0000,-0.2762,1.0000,false,0,1,1,42.1791,0.5534,DO-NOT-USE,non-periodic,false,flat_M1
YMR074C,0.4228,1.0000,1.0000,0.0221,1.0000,false,0,1,1,0.064122,0.5556,DO-NOT-USE,non-periodic,false,flat_M1
YMR090W,0.2219,1.0000,2.0000,-0.2495,1.0000,false,0,1,1,0.13051,0.5777,DO-NOT-USE,non-periodic,false,flat_M1
YMR1,0.8485,0.0000,2.0000,0.0866,1.0000,false,0,2,0,0.000498201,0.5204,USE,,true,none
YMR102C,0.9029,0.3333,1.0000,0.4842,1.0000,false,0,3,1,9.55454e-06,0.6108,USE,,true,none
YMR103C,0.0865,1.0000,1.0000,-0.3585,1.0000,false,0,1,1,50.7846,0.4840,DO-NOT-USE,non-periodic,false,flat_M1
YMR130W,0.1872,1.0000,1.0000,-0.0404,1.0000,false,0,1,1,0.415695,0.5041,DO-NOT-USE,non-periodic,false,flat_M1
YMR134W,0.7989,0.5000,0.0000,-0.3473,1.0000,false,0,2,1,0.000559272,0.4598,CAUTION,,false,damped
YMR144W,0.9340,0.5000,0.5000,0.4693,1.0000,false,0,2,1,1.56242e-07,0.6140,USE,,true,none
YMR178W,0.5224,1.0000,1.0000,-0.1416,1.0000,false,0,1,1,0.00162307,0.5711,USE,,true,none
YMR181C,0.4473,1.0000,1.0000,-0.4529,1.0000,false,0,1,1,6.92591e-05,0.5561,USE,,true,none
YMR196W,0.8309,1.0000,2.0000,-0.0972,1.0000,false,0,1,1,0.00102296,0.6995,USE,,true,none
YMR252C,0.2294,1.0000,0.0000,-0.1252,1.0000,false,0,1,1,0.255877,0.4459,DO-NOT-USE,non-periodic,false,flat_M1
YMR262W,0.8516,1.0000,1.0000,-0.5778,1.0000,false,0,1,1,0.00883659,0.6370,USE,,true,none
YMR265C,0.3360,0.0000,1.3333,0.0898,1.0000,false,0,3,0,0.425134,0.3740,DO-NOT-USE,non-periodic,false,flat_M1
YMR295C,0.9024,1.0000,0.0000,-0.4348,1.0000,false,0,1,1,4.76197e-11,0.5805,USE,,true,none
YMR31,0.6283,1.0000,3.0000,-0.4900,1.0000,false,0,1,1,0.180786,0.7257,DO-NOT-USE,non-periodic,false,flat_M1
YMR315W,0.6852,0.5000,0.5000,-0.4407,1.0000,false,0,2,1,0.00507348,0.4704,CAUTION,,false,damped
YNG1,0.8703,1.0000,2.0000,-0.0445,1.0000,false,0,1,1,1.53088e-05,0.7074,USE,,true,none
YNK1,0.9749,1.0000,2.0000,0.3006,1.0000,false,0,1,1,1.06928e-11,0.7884,USE,,true,none
